state_abbr,state,district,fec_id,first_name,last_name,name,party,votes,vote_share,winner
WV,West Virginia,1,H0WV01072,david,mckinley,david mckinley,Republican,163469,0.689733885225082,1
WV,West Virginia,1,H6WV01087,mike,manypenny,mike manypenny,Democrat,73534,0.310266114774918,0
WV,West Virginia,2,H4WV02080,alex,mooney,alex mooney,Republican,140807,0.581813448808747,1
WV,West Virginia,2,H0WV02104,mark,hunt,mark hunt,Democrat,101207,0.418186551191253,0
WV,West Virginia,3,H4WV03070,evan,jenkins,evan jenkins,Republican,140741,0.678819477938765,1
WV,West Virginia,3,H6WV03091,matt,detch,matt detch,Democrat,49708,0.239750737946868,0
WV,West Virginia,3,H6WV03117,zane,lawhorn,zane lawhorn,Other,16883,0.0814297841143673,0
WI,Wisconsin,1,H8WI01024,paul,ryan,paul ryan,Republican,230072,0.64947141102909,1
WI,Wisconsin,1,H6WI01192,ryan,solen,ryan solen,Democrat,107003,0.302059309235134,0
WI,Wisconsin,1,H6WI01234,spencer,zimmerman,spencer zimmerman,Other,9429,0.0266171717314288,0
WI,Wisconsin,1,H6WI01200,jason,lebeck,jason lebeck,Other,7486,0.0211322672161922,0
WI,Wisconsin,2,H2WI02124,mark,pocan,mark pocan,Democrat,273537,0.687175300205999,1
WI,Wisconsin,2,H8WI02121,peter,theron,peter theron,Republican,124044,0.311621363613526,0
WI,Wisconsin,3,H6WI03099,ron,kind,ron kind,Democrat,Unopposed,0.988596996581788,1
WI,Wisconsin,4,H4WI04183,gwen,moore,gwen moore,Democrat,220181,0.767424514393065,1
WI,Wisconsin,4,H4WI04266,robert,raymond,robert raymond,Independent,33494,0.116740848143488,0
WI,Wisconsin,4,H6WI04063,andy,craig,andy craig,Other,32183,0.112171455060664,0
WI,Wisconsin,5,H8WI09050,sensenbrenner,sensenbrenner,sensenbrenner sensenbrenner,Republican,260706,0.667033394397765,1
WI,Wisconsin,5,H6WI05110,khary,penebaker,khary penebaker,Democrat,114477,0.292896910276223,0
WI,Wisconsin,5,H6WI05128,john,arndt,john arndt,Other,15324,0.0392074587303374,0
WI,Wisconsin,6,H4WI06048,glenn,grothman,glenn grothman,Republican,204147,0.571547358076952,1
WI,Wisconsin,6,H6WI06100,sarah,lloyd,sarah lloyd,Democrat,133072,0.37255972428699,0
WI,Wisconsin,6,H6WI06118,jeff,dahlke,jeff dahlke,Independent,19716,0.0551985956778458,0
WI,Wisconsin,7,H0WI07051,sean,duffy,sean duffy,Republican,223418,0.616715111063265,1
WI,Wisconsin,7,H6WI07181,mary,hoeft,mary hoeft,Democrat,138643,0.382705212396245,0
WI,Wisconsin,8,H6WI08155,mike,gallagher,mike gallagher,Republican,227892,0.626455550057727,1
WI,Wisconsin,8,H6WI08163,tom,nelson,tom nelson,Democrat,135682,0.37297817362142,0
WY,Wyoming,0,H6WY00159,liz,cheney,liz cheney,Republican,156176,0.620297407219115,1
WY,Wyoming,0,H6WY01074,ryan,greene,ryan greene,Democrat,75466,0.299734684799187,0
WY,Wyoming,0,H2WY00133,daniel,cummings,daniel cummings,Other,10362,0.0411556304016268,0
WY,Wyoming,0,H6WY00175,lawrence,struempf,lawrence struempf,Other,9033,0.0358771288764616,0
