1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
3558,TX,Texas,18,H6TX18141,,Lori,Bartley,"Bartley, Lori",,R,5691,0.336825284090909,1491,0.576343254735215,48306,0.236437143919964,,,,,,
3559,TX,Texas,18,H6TX18133 ,,Reggie ,Gonzales,"Gonzales, Reggie ",,R,5587,0.330669981060606,1096,0.423656745264786,,,,,,,,
3560,TX,Texas,18,H6TX18166,,Sharon Joy,Fisher,"Fisher, Sharon Joy",,R,4414,0.261245265151515,,,,,,,,,,
3561,TX,Texas,18,H6TX18158 ,,Ava,Pate,"Pate, Ava",,R,1204,0.0712594696969697,,,,,,,,,,
3562,TX,Texas,18,n/a,,,,,Party Votes:,R,16896,,2587,,,,,,,,,
3563,TX,Texas,18,H6TX18182,,Thomas,Kleven,"Kleven, Thomas",,GRE,*,,,,5845,0.0286087671554712,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3564,TX,Texas,18,n/a,,,,,District Votes:,,63009,,2587,,204308,,,,,,,
3565,TX,Texas,18,n/a,,,,,,,,,,,,,,,,,,
3566,TX,Texas,19,H6TX19099 ,,Jodey,Arrington,"Arrington, Jodey",,R,27013,0.259376260250034,25322,0.537006404546804,176314,0.866514313797764,,,,,W,
3567,TX,Texas,19,H6TX19131,,Glen ,Robertson,"Robertson, Glen ",,R,27868,0.267585889040386,21832,0.462993595453196,,,,,,,,
3568,TX,Texas,19,H6TX19149,,Michael Bob,Starr,"Starr, Michael Bob",,R,22303,0.214151287615463,,,,,,,,,,
3569,TX,Texas,19,H4TX19185 ,,Donald R.,May,"May, Donald R.",,R,9616,0.0923319186526607,,,,,,,,,,
3570,TX,Texas,19,H6TX19123 ,,Greg,Garrett,"Garrett, Greg",,R,8309,0.0797822287941928,,,,,,,,,,
3571,TX,Texas,19,H6TX19115,,Jason,Corley,"Corley, Jason",,R,2558,0.0245616730359303,,,,,,,,,,
3572,TX,Texas,19,H6TX19172,,DeRenda,Warren,"Warren, DeRenda",,R,2323,0.0223052253567108,,,,,,,,,,
3573,TX,Texas,19,H6TX19156,,Don,Parrish,"Parrish, Don",,R,2197,0.0210953853244484,,,,,,,,,,
3574,TX,Texas,19,H6TX19164,,John C.,Key,"Key, John C.",,R,1959,0.0188101319301749,,,,,,,,,,
3575,TX,Texas,19,n/a,,,,,Party Votes:,R,104146,,47154,,,,,,,,,
3576,TX,Texas,19,H6TX19180,,Troy,Bonar,"Bonar, Troy",,LIB,*,,,,17376,0.0853962403243642,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3577,TX,Texas,19,H4TX19284,,Mark,Lawson,"Lawson, Mark",,GRE,*,,,,9785,0.048089445877872,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3578,TX,Texas,19,n/a,,,,,District Votes:,,104146,,47154,,203475,,,,,,,
3579,TX,Texas,19,n/a,,,,,,,,,,,,,,,,,,
3580,TX,Texas,20,H2TX35011,(I),Joaquin,Castro,"Castro, Joaquin",,D,42163,1,,,149640,0.797361311671081,,,,,W,
3581,TX,Texas,20,n/a,,,,,Party Votes:,D,42163,,,,,,,,,,,
3582,TX,Texas,20,H8TX21125,,Jeffrey C.,Blunt,"Blunt, Jeffrey C.",,LIB,*,,,,29055,0.15482045516308,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3583,TX,Texas,20,H8TX28039,,"Michael ""Commander""",Idrogo,"Idrogo, Michael ""Commander""",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3584,TX,Texas,20,H6TX20105,,Paul,Pipkin,"Pipkin, Paul",,GRE,*,,,,8974,0.0478182331658399,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3585,TX,Texas,20,n/a,,,,,District Votes:,,42163,,,,187669,,,,,,,
3586,TX,Texas,20,n/a,,,,,,,,,,,,,,,,,,
3587,TX,Texas,21,H6TX21012,(I),Lamar,Smith,"Smith, Lamar",,R,69866,0.600806624988176,,,202967,0.570082380466869,,,,,W,
3588,TX,Texas,21,H4TX21041,,Matt,McCall,"McCall, Matt",,R,33624,0.289146680196411,,,,,,,,,,
3589,TX,Texas,21,H6TX21236,,Todd ,Phelps,"Phelps, Todd ",,R,6597,0.0567303309914264,,,,,,,,,,
3590,TX,Texas,21,H6TX21210,,John ,Murphy,"Murphy, John ",,R,6200,0.0533163638239872,,,,,,,,,,
3591,TX,Texas,21,n/a,,,,,Party Votes:,R,116287,,,,,,,,,,,
3592,TX,Texas,21,H6TX21228,,Tom,Wakely,"Wakely, Tom",,D,29632,0.589961574451988,,,129765,0.364476688827658,,,,,,
3593,TX,Texas,21,H6TX21244,,Tejas,Vakil,"Vakil, Tejas",,D,20595,0.410038425548012,,,,,,,,,,
3594,TX,Texas,21,n/a,,,,,Party Votes:,D,50227,,,,,,,,,,,
3595,TX,Texas,21,H4TX21082,,Mark,Loewe,"Loewe, Mark",,LIB,*,,,,14735,0.0413868455274962,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3596,TX,Texas,21,H2TX20062,,"Antonio ""Tony""",Diaz,"Diaz, Antonio ""Tony""",,GRE,*,,,,8564,0.0240540851779761,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3597,TX,Texas,21,n/a,,,,,District Votes:,,166514,,,,356031,,,,,,,
3598,TX,Texas,21,n/a,,,,,,,,,,,,,,,,,,
3599,TX,Texas,22,H8TX22107,(I),Pete,Olson,"Olson, Pete",,R,73375,1,,,181864,0.595215730682752,,,,,W,
3600,TX,Texas,22,n/a,,,,,Party Votes:,R,73375,,,,,,,,,,,
3601,TX,Texas,22,H4TX22163,,Mark ,Gibson,"Gibson, Mark ",,D,23084,0.761596832728473,,,123679,0.404784269317248,,,,,,
3602,TX,Texas,22,H6TX22242,,A.R.,Hassan,"Hassan, A.R.",,D,7226,0.238403167271528,,,,,,,,,,
3603,TX,Texas,22,n/a,,,,,Party Votes:,D,30310,,,,,,,,,,,
3604,TX,Texas,22,n/a,,,,,District Votes:,,103685,,,,305543,,,,,,,
3605,TX,Texas,22,n/a,,,,,,,,,,,,,,,,,,
3606,TX,Texas,23,H0TX23086 ,(I),Will ,Hurd,"Hurd, Will ",,R,39870,0.822095756526042,,,110577,0.482942807852729,,,,,W,
3607,TX,Texas,23,H6TX23208,,"William ""Hart""",Peterson,"Peterson, William ""Hart""",,R,8628,0.177904243473958,,,,,,,,,,
3608,TX,Texas,23,n/a,,,,,Party Votes:,R,48498,,,,,,,,,,,
3609,TX,Texas,23,H2TX23124,,Pete P.,Gallego,"Gallego, Pete P.",,D,43223,0.883707141542802,,,107526,0.469617627148254,,,,,,
3610,TX,Texas,23,H6TX23190 ,,Lee,Keenen,"Keenen, Lee",,D,5688,0.116292858457198,,,,,,,,,,
3611,TX,Texas,23,n/a,,,,,Party Votes:,D,48911,,,,,,,,,,,
3612,TX,Texas,23,H4TX23088,,Ruben S.,Corvalan,"Corvalan, Ruben S.",,LIB,*,,,,10862,0.0474395649990173,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3613,TX,Texas,23,n/a,,,,,District Votes:,,97409,,,,228965,,,,,,,
3614,TX,Texas,23,n/a,,,,,,,,,,,,,,,,,,
3615,TX,Texas,24,H4TX24094,(I),Kenny E.,Marchant,"Marchant, Kenny E.",,R,67412,1,,,154845,0.561775536488472,,,,,W,
3616,TX,Texas,24,n/a,,,,,Party Votes:,R,67412,,,,,,,,,,,
3617,TX,Texas,24,H6TX24149,,Jan,McDowell,"McDowell, Jan",,D,27803,1,,,108389,0.393233805576215,,,,,,
3618,TX,Texas,24,n/a,,,,,Party Votes:,D,27803,,,,,,,,,,,
3619,TX,Texas,24,H4TX24151,,Mike,Kolls,"Kolls, Mike",,LIB,*,,,,8625,0.0312913817185771,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3620,TX,Texas,24,H6TX24164,,Roland,Rangel,"Rangel, Roland",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3621,TX,Texas,24,H0TX24126,,David L.,Sparks,"Sparks, David L.",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3622,TX,Texas,24,H6TX24156,,Kevin,McCormick,"McCormick, Kevin",,GRE,*,,,,3776,0.0136992762167359,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3623,TX,Texas,24,n/a,,,,,District Votes:,,95215,,,,275635,,,,,,,
3624,TX,Texas,24,n/a,,,,,,,,,,,,,,,,,,
3625,TX,Texas,25,H2TX33040,(I),Roger,Williams,"Williams, Roger",,R,83965,1,,,180988,0.58346335865066,,,,,W,
3626,TX,Texas,25,n/a,,,,,Party Votes:,R,83965,,,,,,,,,,,
3627,TX,Texas,25,H6TX25179,,Kathi ,Thomas,"Thomas, Kathi ",,D,44633,1,,,117073,0.37741621426453,,,,,,
3628,TX,Texas,25,n/a,,,,,Party Votes:,D,44633,,,,,,,,,,,
3629,TX,Texas,25,H6TX25187,,Loren Marc,Schneiderman,"Schneiderman, Loren Marc",,LIB,*,,,,12135,0.0391204270848109,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3630,TX,Texas,25,H6TX25195,,Edward (Ed),Tidwell,"Tidwell, Edward (Ed)",,LIB,,,,,,,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3631,TX,Texas,25,n/a,,,,,District Votes:,,128598,,,,310196,,,,,,,
3632,TX,Texas,25,n/a,,,,,,,,,,,,,,,,,,
3633,TX,Texas,26,H2TX26093,(I),Michael C.,Burgess,"Burgess, Michael C.",,R,73607,0.793606469002695,,,211730,0.663563996489909,,,,,W,
3634,TX,Texas,26,H4TX26081,,Joel A.,Krause,"Krause, Joel A.",,R,13201,0.14232884097035,,,,,,,,,,
3635,TX,Texas,26,H6TX26128 ,,Micah,Beebe,"Beebe, Micah",,R,5942,0.0640646900269542,,,,,,,,,,
3636,TX,Texas,26,n/a,,,,,Party Votes:,R,92750,,,,,,,,,,,
3637,TX,Texas,26,H6TX26102,,Eric,Mauck,"Mauck, Eric",,D,24816,1,,,94507,0.296185909489783,,,,,,
3638,TX,Texas,26,n/a,,,,,Party Votes:,D,24816,,,,,,,,,,,
3639,TX,Texas,26,H0TX26105,,Mark,Boler,"Boler, Mark",,LIB,*,,,,12843,0.0402500940203084,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3640,TX,Texas,26,n/a,,,,,District Votes:,,117566,,,,319080,,,,,,,
3641,TX,Texas,26,n/a,,,,,,,,,,,,,,,,,,
3642,TX,Texas,27,H0TX27061,(I),Blake,Farenthold,"Farenthold, Blake",,R,42195,0.559059291156012,,,142251,0.616926880041634,,,,,W,
3643,TX,Texas,27,H6TX27084,,Gregg,Deeb,"Deeb, Gregg",,R,33280,0.440940708843988,,,,,,,,,,
3644,TX,Texas,27,n/a,,,,,Party Votes:,R,75475,,,,,,,,,,,
3645,TX,Texas,27,H6TX27092,,Raul (Roy),Barrera,"Barrera, Raul (Roy)",,D,15939,0.50334743889345,,,88329,0.383073119958366,,,,,,
3646,TX,Texas,27,H6TX27100 ,,Ray ,Madrigal,"Madrigal, Ray ",,D,11157,0.352333733341755,,,,,,,,,,
3647,TX,Texas,27,H6TX27068,,Wayne,Raasch,"Raasch, Wayne",,D,4570,0.144318827764795,,,,,,,,,,
3648,TX,Texas,27,n/a,,,,,Party Votes:,D,31666,,,,,,,,,,,
3649,TX,Texas,27,n/a,,,,,District Votes:,,107141,,,,230580,,,,,,,
3650,TX,Texas,27,n/a,,,,,,,,,,,,,,,,,,
3651,TX,Texas,28,H2TX23082,(I),Henry,Cuellar,"Cuellar, Henry",,D,49993,0.897927293627416,,,122086,0.661920820637382,,,,,W,
3652,TX,Texas,28,H2TX28057,,William R.,Hayward,"Hayward, William R.",,D,5683,0.102072706372584,,,,,,,,,,
3653,TX,Texas,28,n/a,,,,,Party Votes:,D,55676,,,,,,,,,,,
3654,TX,Texas,28,H6TX28074 ,,Zeffen ,Hardin,"Hardin, Zeffen ",,R,21614,1,,,57740,0.31305234165754,,,,,,
3655,TX,Texas,28,n/a,,,,,Party Votes:,R,21614,,,,,,,,,,,
3656,TX,Texas,28,H4TX28061,,Michael D.,Cary,"Cary, Michael D.",,GRE,*,,,,4616,0.025026837705078,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3657,TX,Texas,28,n/a,,,,,District Votes:,,77290,,,,184442,,,,,,,
3658,TX,Texas,28,n/a,,,,,,,,,,,,,,,,,,
3659,TX,Texas,29,H2TX29030,(I),Gene,Green,"Green, Gene",,D,17814,0.574459851660755,,,95649,0.724712460790108,,,,,W,
3660,TX,Texas,29,H6TX29064,,Adrian ,Garcia,"Garcia, Adrian ",,D,11972,0.386069009996775,,,,,,,,,,
3661,TX,Texas,29,H6TX29056,,Dominique M.,Garcia,"Garcia, Dominique M.",,D,1224,0.0394711383424702,,,,,,,,,,
3662,TX,Texas,29,n/a,,,,,Party Votes:,D,31010,,,,,,,,,,,
3663,TX,Texas,29,H6TX29072,,Julio ,Garza,"Garza, Julio ",,R,7421,0.590843949044586,,,31646,0.239775120849813,,,,,,
3664,TX,Texas,29,H6TX29080,,Robert,Schafranek,"Schafranek, Robert",,R,5139,0.409156050955414,,,,,,,,,,
3665,TX,Texas,29,n/a,,,,,Party Votes:,R,12560,,,,,,,,,,,
3666,TX,Texas,29,H6TX29114,,N. Ruben,Perez,"Perez, N. Ruben",,LIB,*,,,,3234,0.0245033413647316,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3667,TX,Texas,29,H6TX29098,,James ,Partsch-Galvan,"Partsch-Galvan, James ",,GRE,*,,,,1453,0.0110090769953479,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3668,TX,Texas,29,n/a,,,,,District Votes:,,43570,,,,131982,,,,,,,
3669,TX,Texas,29,n/a,,,,,,,,,,,,,,,,,,
3670,TX,Texas,30,H2TX00015,(I),Eddie Bernice,Johnson,"Johnson, Eddie Bernice",,D,44527,0.694226601599651,,,170502,0.779167009404733,,,,,W,
3671,TX,Texas,30,H2TX30079,,Barbara Mallory,Caraway,"Caraway, Barbara Mallory",,D,15273,0.238123450630662,,,,,,,,,,
3672,TX,Texas,30,H6TX30138,,Brandon J. ,Vance,"Vance, Brandon J. ",,D,4339,0.0676499477696877,,,,,,,,,,
3673,TX,Texas,30,n/a,,,,,Party Votes:,D,64139,,,,,,,,,,,
3674,TX,Texas,30,H0TX30032,,Charles,Lingerfelt,"Lingerfelt, Charles",,R,14234,1,,,41518,0.189730653578642,,,,,,
3675,TX,Texas,30,n/a,,,,,Party Votes:,R,14234,,,,,,,,,,,
3676,TX,Texas,30,H8TX30035,,Jarrett R.,Woods,"Woods, Jarrett R.",,LIB,*,,,,4753,0.0217204536938024,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3677,TX,Texas,30,H6TX30146,,Thom,Prentice,"Prentice, Thom",,GRE,*,,,,2053,0.0093818833228227,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3678,TX,Texas,30,n/a,,,,,District Votes:,,78373,,,,218826,,,,,,,
3679,TX,Texas,30,n/a,,,,,,,,,,,,,,,,,,
3680,TX,Texas,31,H2TX31044,(I),John ,Carter,"Carter, John ",,R,62817,0.712833199051326,,,166060,0.583510197197352,,,,,W,
3681,TX,Texas,31,H6TX31052,,Mike ,Sweeney,"Sweeney, Mike ",,R,25306,0.287166800948674,,,,,,,,,,
3682,TX,Texas,31,n/a,,,,,Party Votes:,R,88123,,,,,,,,,,,
3683,TX,Texas,31,H6TX31045,,Mike ,Clark,"Clark, Mike ",,D,28002,1,,,103852,0.36492051667674,,,,,,
3684,TX,Texas,31,n/a,,,,,Party Votes:,D,28002,,,,,,,,,,,
3685,TX,Texas,31,H2TX11095,,Scott J.,Ballard,"Ballard, Scott J.",,LIB,*,,,,14676,0.0515692861259083,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3686,TX,Texas,31,n/a,,,,,District Votes:,,116125,,,,284588,,,,,,,
3687,TX,Texas,31,n/a,,,,,,,,,,,,,,,,,,
3688,TX,Texas,32,H2TX03126 ,(I),Pete,Sessions,"Sessions, Pete",,R,49813,0.614179150483941,,,162868,0.71068328889781,,,,,W,
3689,TX,Texas,32,H6TX32050 ,,Russ,Ramsland,"Ramsland, Russ",,R,19203,0.236767153689662,,,,,,,,,,
3690,TX,Texas,32,H6TX32043,,Paul ,Brown,"Brown, Paul ",,R,9488,0.116984156340546,,,,,,,,,,
3691,TX,Texas,32,H6TX32084,,Cherie Myint,Roughneen,"Roughneen, Cherie Myint",,R,2601,0.0320695394858517,,,,,,,,,,
3692,TX,Texas,32,n/a,,,,,Party Votes:,R,81105,,,,,,,,,,,
3693,TX,Texas,32,H2TX30103,,Ed,Rankin,"Rankin, Ed",,LIB,*,,,,43490,0.189770957058267,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3694,TX,Texas,32,H6TX32092,,Gary,Stuard,"Stuard, Gary",,GRE,*,,,,22813,0.0995457540439235,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3695,TX,Texas,32,n/a,,,,,District Votes:,,81105,,,,229171,,,,,,,
3696,TX,Texas,32,n/a,,,,,,,,,,,,,,,,,,
3697,TX,Texas,33,H2TX33073 ,(I),Marc ,Veasey,"Veasey, Marc ",,D,20526,0.634066477202521,,,93147,0.737103245257935,,,,,W,
3698,TX,Texas,33,H6TX33025 ,,Carlos ,Quintanilla,"Quintanilla, Carlos ",,D,11846,0.365933522797479,,,,,,,,,,
3699,TX,Texas,33,n/a,,,,,Party Votes:,D,32372,,,,,,,,,,,
3700,TX,Texas,33,H2TX33099,,M. Mark ,Mitchell,"Mitchell, M. Mark ",,R,6411,0.523688939715733,,,33222,0.262896754742065,,,,,,
3701,TX,Texas,33,H6TX33017 ,,Bruce,Chadwick,"Chadwick, Bruce",,R,5831,0.476311060284267,,,,,,,,,,
3702,TX,Texas,33,n/a,,,,,Party Votes:,R,12242,,,,,,,,,,,
3703,TX,Texas,33,n/a,,,,,District Votes:,,44614,,,,126369,,,,,,,
3704,TX,Texas,33,n/a,,,,,,,,,,,,,,,,,,
3705,TX,Texas,34,H2TX27190 ,(I),Filemon B.,Vela,"Vela, Filemon B.",,D,41414,1,,,104638,0.626721210342535,,,,,W,
3706,TX,Texas,34,n/a,,,,,Party Votes:,D,41414,,,,,,,,,,,
3707,TX,Texas,34,H6TX34023 ,,"Rey, Jr.",Gonzalez,"Gonzalez, Rey, Jr.",,R,12532,0.50562840427678,,,62323,0.373278789657465,,,,,,
3708,TX,Texas,34,H4TX27030,,"William ""Willie""",Vaden,"Vaden, William ""Willie""",,R,12253,0.49437159572322,,,,,,,,,,
3709,TX,Texas,34,n/a,,,,,Party Votes:,R,24785,,,,,,,,,,,
3710,TX,Texas,34,n/a,,,,,District Votes:,,66199,,,,166961,,,,,,,
3711,TX,Texas,34,n/a,,,,,,,,,,,,,,,,,,
3712,TX,Texas,35,H4TX10028 ,(I),Lloyd,Doggett,"Doggett, Lloyd",,D,41189,1,,,124612,0.630704134105357,,,,,W,
3713,TX,Texas,35,n/a,,,,,Party Votes:,D,41189,,,,,,,,,,,
3714,TX,Texas,35,H2TX35029 ,,Susan,Narvaiz,"Narvaiz, Susan",,R,22549,1,,,62384,0.315746851844354,,,,,,
3715,TX,Texas,35,n/a,,,,,Party Votes:,R,22549,,,,,,,,,,,
3716,TX,Texas,35,H0TX20090,,Rhett Rosenquest,Smith,"Smith, Rhett Rosenquest",,LIB,*,,,,6504,0.0329189780135239,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3717,TX,Texas,35,H6TX35012,,Scott,Trimble,"Trimble, Scott",,GRE,*,,,,4076,0.0206300360367656,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3718,TX,Texas,35,n/a,,,,,District Votes:,,63738,,,,197576,,,,,,,
3719,TX,Texas,35,n/a,,,,,,,,,,,,,,,,,,
3720,TX,Texas,36,H6TX02079 ,(I),Brian ,Babin,"Babin, Brian ",,R,80649,1,,,193675,0.88612083361929,,,,,W,
3721,TX,Texas,36,n/a,,,,,Party Votes:,R,80649,,,,,,,,,,,
3722,TX,Texas,36,H4TX08055,,"Hal J., Jr.",Ridley,"Ridley, Hal J., Jr.",,GRE,*,,,,24890,0.113879166380711,,,,,,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk."
3723,TX,Texas,36,n/a,,,,,District Votes:,,80649,,,,218565,,,,,,,
3724,TX,Texas,36,n/a,,,,,,,,,,,,,,,,,,
3725,TX,Texas,36,n/a,,,,,,,,,,,,,,,,,,
3726,TX,Texas,H,n/a,,,,,Total State Votes:,,3374280,,76930,,8528526,,,,,,,
3727,,,,n/a,,,,,,,,,,,,,,,,,,
3728,UT,Utah,,n/a,,,,,,,,,,,,,,,,,,
